,Unnamed: 0,edge_idx,aligned,susc,dist,braessian,seed
6420,21,22,True,0.0006729481349971,6,True,158
6421,22,23,True,-3.044478467297374e-05,5,False,158
6422,23,24,True,0.0002373127887006,6,True,158
6423,24,25,True,0.0053658506659565,5,True,158
6424,25,26,True,0.0058282480695433,4,True,158
6425,26,27,False,-0.0005239051467721,5,False,158
6426,27,28,False,-0.0024605444931468,3,False,158
6427,28,29,True,0.0018641540314262,3,True,158
6428,29,30,True,0.0005064009289911,4,True,158
6429,30,31,True,0.0018655639897531,4,True,158
6430,31,32,True,0.0018655639897529,5,True,158
6431,32,33,False,0.0003115893177684,3,True,158
6432,33,34,False,-0.0001151053736797,3,False,158
6433,34,35,True,0.0027582002700892,3,True,158
6434,35,36,False,-0.0034869922682791,2,False,158
6435,36,37,False,-0.0006717182575884,4,False,158
6436,37,38,False,0.0001889978289387,5,True,158
6437,38,39,True,0.0002373127887006,6,True,158
6438,39,40,False,-0.0001151053736797,2,False,158
6439,0,0,False,-0.0015385914677318,5,False,159
6440,1,1,False,-0.0009362702160481,5,False,159
6441,2,2,False,-0.0060201797272676,4,False,159
6442,3,3,True,0.0010704563597076,5,True,159
6443,4,4,True,0.0018069637550508,4,True,159
6444,5,5,False,-0.0308257866152636,4,False,159
6445,6,6,False,-0.0092267187392863,5,False,159
6446,7,7,False,-0.0274132189440664,4,False,159
6447,8,8,True,-0.0001482879053572,4,False,159
6448,9,9,True,0.0047064120325022,3,True,159
6449,10,10,False,-0.0092267187392858,5,False,159
6450,11,11,False,-0.0124896947682619,5,False,159
6451,12,12,False,-0.0350454962370495,2,False,159
6452,13,13,cant_say,-0.0008138559688365,2,False,159
6453,14,14,False,-0.0483672662175571,1,False,159
6454,15,15,False,0.0001851259459662,3,True,159
6455,16,16,False,-0.1405300742097913,2,False,159
6456,17,17,False,-0.0262148603911513,4,False,159
6457,18,18,True,0.0154476001657385,3,True,159
6458,19,19,cant_say,0.0049483370430285,3,True,159
6459,20,20,False,-0.0003007991600167,2,False,159
6460,21,21,True,0.004716130604485,2,True,159
6461,22,22,False,-0.031060288287121,1,False,159
6462,23,23,True,0.0118202971805953,3,True,159
6463,24,24,cant_say,0.0042689757918446,2,True,159
6464,25,25,cant_say,0.0003366973289405,2,True,159
6465,26,26,True,0.0041940923591465,4,True,159
6466,27,27,False,-0.0198340558172956,1,False,159
6467,28,28,True,0.0361474725843127,0,True,159
6468,29,29,True,0.0326670224136055,0,True,159
6469,30,30,cant_say,-0.0002279216237384,1,False,159
6470,31,31,False,-0.136393558555591,1,False,159
6471,32,32,True,0.0609040946225031,0,True,159
6472,33,34,True,0.0569797862294247,0,True,159
6473,34,35,cant_say,0.0049483370430284,2,True,159
6474,35,36,False,-0.0473803562337127,2,False,159
6475,36,37,False,-0.0006776338336241,2,False,159
6476,37,38,False,-0.0377537159145768,1,False,159
6477,38,39,False,-0.0514099479189836,2,False,159
6478,39,40,False,-0.0055387256009066,2,False,159
6479,40,41,False,-0.0012667414285396,3,False,159
6480,41,42,False,-0.0070193015233323,1,False,159
6481,42,43,True,0.0065319043557304,3,True,159
6482,43,44,False,-0.0288100507814758,4,False,159
6483,0,0,cant_say,0.0015596127821247,2,True,160
6484,1,1,True,0.0017953840571126,2,True,160
6485,2,2,False,-0.0001247052961458,1,False,160
6486,3,3,True,0.001677254295046,3,True,160
6487,4,4,False,-0.0523100998139106,3,False,160
6488,5,5,True,0.001677254295046,2,True,160
6489,6,6,True,0.0069450325797447,1,True,160
6490,7,7,cant_say,0.000852157058784,4,True,160
6491,8,8,False,-0.0015416356892411,5,False,160
6492,9,9,True,0.0132315241812216,5,True,160
6493,10,10,False,-0.0070457243339357,4,False,160
6494,11,11,True,0.0196068654075256,3,True,160
6495,12,12,True,0.0072780030219567,5,True,160
6496,13,13,False,-0.0313536604541414,4,False,160
6497,14,14,True,0.0006889432980135,6,True,160
6498,15,15,False,-0.0054865026863049,5,False,160
6499,16,16,False,-0.0017727673264712,6,False,160
6500,17,17,False,-0.0270577170302462,3,False,160
6501,18,18,False,-0.0130085098644708,3,False,160
6502,19,19,True,0.0111592942977609,3,True,160
6503,20,20,True,0.0047852875565224,2,True,160
6504,21,21,False,-0.0605433385895497,3,False,160
6505,22,22,False,-0.0823127646220425,2,False,160
6506,23,23,False,-0.0138925276578778,4,False,160
6507,24,24,False,-0.0017727673264712,5,False,160
6508,25,25,True,0.0132315241812216,4,True,160
6509,26,26,False,-0.0061594652537456,3,False,160
6510,27,27,False,-0.0523100998139103,4,False,160
6511,28,28,False,-0.0070151633330594,2,False,160
6512,29,29,False,-0.0827052622837061,2,False,160
6513,30,30,False,-0.072309784330578,1,False,160
6514,31,31,False,-0.0471805749534111,2,False,160
6515,32,32,False,-0.1014866463402714,1,False,160
6516,33,33,True,0.0448846014278154,0,True,160
6517,34,34,True,0.0658543042178601,0,True,160
6518,35,36,cant_say,0.008119051898387,1,True,160
6519,36,37,False,-0.0181599258927758,2,False,160
6520,37,38,True,0.1092844342019461,0,True,160
6521,38,39,True,0.0397170577205567,0,True,160
6522,39,40,True,0.0397170577205567,1,True,160
6523,0,0,False,-0.0127793771880469,2,False,161
6524,1,1,False,-0.0014199307986719,3,False,161
6525,2,2,False,-0.0227188927787502,3,False,161
6526,3,3,False,-0.0014199307986717,2,False,161
6527,4,4,False,-0.02271889277875,1,False,161
6528,5,5,False,-0.0014199307986719,3,False,161
6529,6,6,False,-0.1024793648838417,1,False,161
6530,7,7,True,-0.0040376484503086,2,False,161
6531,8,8,False,-0.0076550212246831,2,False,161
6532,9,9,False,-0.0215473737901478,0,False,161
6533,10,10,False,-0.0002825724431303,3,False,161
6534,11,11,True,0.013831030925344,4,True,161
6535,12,12,True,0.0125142804601364,3,True,161
6536,13,13,True,0.0138310309253437,5,True,161
6537,14,14,False,-0.0062189690574914,4,False,161
6538,15,15,True,0.0049247884032812,5,True,161
6539,16,16,False,-0.0144036343294079,4,False,161
6540,17,17,False,-0.0114223087406297,6,False,161
6541,18,18,False,-0.0114223087406299,5,False,161
6542,19,19,False,-0.0030205911761145,4,False,161
6543,20,20,False,-0.055300264213608,0,False,161
6544,21,21,True,0.0401837501381748,1,True,161
6545,22,22,False,0.0025072797822593,1,True,161
6546,23,24,True,0.0183358889377441,0,True,161
6547,24,25,False,-0.0054599822827519,2,False,161
6548,25,26,True,0.018335888937744,1,True,161
6549,26,27,False,-0.0136765034885258,2,False,161
6550,27,28,False,-0.0033196302747513,2,False,161
6551,28,29,True,0.0197990162292807,2,True,161
6552,29,30,True,0.0064969935249329,3,True,161
6553,30,31,False,-0.0057743734307754,3,False,161
6554,31,32,False,-0.0075557485315857,4,False,161
6555,32,33,True,0.0008268307248601,3,True,161
6556,33,34,False,-0.0067512137903705,3,False,161
6557,34,35,False,-0.0078628964410975,3,False,161
6558,35,36,True,0.0007111417975751,4,True,161
6559,36,37,True,0.0200348073302905,4,True,161
6560,37,38,False,-0.0075557485315856,5,False,161
6561,0,0,False,-0.0013706621030489,6,False,162
6562,1,1,True,0.0030100534152226,5,True,162
6563,2,2,False,-0.0097927317420988,5,False,162
6564,3,3,False,-0.0013706621030489,6,False,162
6565,4,4,False,-0.0169939790714957,5,False,162
6566,5,5,True,0.0041317395761411,5,True,162
6567,6,6,cant_say,-0.0059382967917418,4,False,162
6568,7,7,True,0.0066949143639571,5,True,162
6569,8,8,True,-0.0042707454733551,4,False,162
6570,9,9,False,-0.0115042573281988,5,False,162
6571,10,10,False,-0.0002640232649305,4,False,162
6572,11,11,False,-0.0242531593913218,4,False,162
6573,12,12,True,0.0005491484519122,3,True,162
6574,13,13,False,-0.0006777763191285,3,False,162
6575,14,14,False,-0.0421958421342784,2,False,162
6576,15,15,False,-0.0029377849098694,4,False,162
6577,16,16,False,-0.002468150196789,3,False,162
6578,17,17,False,-0.0270905434307857,3,False,162
6579,18,18,False,0.0011315821009653,3,True,162
6580,19,19,True,0.0034192592590428,4,True,162
6581,20,20,True,0.0018638802069133,2,True,162
6582,21,21,False,-0.0126433730389014,2,False,162
6583,22,22,cant_say,0.0008889428511915,2,True,162
6584,23,23,True,0.0070997879891851,1,True,162
6585,24,24,True,0.0017592415494369,3,True,162
6586,25,25,False,-0.0001171020392477,3,False,162
6587,26,26,cant_say,-0.0010215162901303,4,False,162
6588,27,27,cant_say,0.0099810057891906,1,True,162
6589,28,28,True,0.0146599083991132,1,True,162
6590,29,29,True,0.0557207287610657,0,True,162
6591,30,30,False,-0.0086942433103644,2,False,162
6592,31,31,False,-0.0044831023759268,3,False,162
6593,32,32,False,-0.0044831023759268,4,False,162
6594,33,33,True,0.0079152100505901,5,True,162
6595,34,34,True,0.009898192606748,0,True,162
6596,35,36,False,-0.0830346250599931,1,False,162
6597,36,37,False,-0.0310248495882085,1,False,162
6598,37,38,True,0.0027676506573299,1,True,162
6599,38,39,False,-0.0431050525867107,0,False,162
6600,39,40,False,-0.0021502059794263,2,False,162
6601,40,41,True,0.0043405312066373,2,True,162
6602,41,42,False,-0.0024681501967889,2,False,162
6603,0,0,False,-0.0102840336783116,2,False,163
6604,1,1,True,0.0053057784145271,1,True,163
6605,2,2,False,-0.0099565105275685,1,False,163
6606,3,3,False,-0.0457868668262873,2,False,163
6607,4,4,True,0.047752005730745,0,True,163
6608,5,5,False,-0.0021022445071799,2,False,163
6609,6,6,False,-0.0008481667901918,2,False,163
6610,7,7,False,0.0003033324227209,1,True,163
6611,8,8,False,-0.0208735794271155,3,False,163
6612,9,9,True,0.0026143335338065,4,True,163
6613,10,10,True,0.0030324247860355,3,True,163
6614,11,11,False,-0.0103015181516259,4,False,163
6615,12,12,False,-0.0122748947047914,3,False,163
6616,13,14,True,0.1125296679449596,0,True,163
6617,14,15,False,-0.061184005241066,0,False,163
6618,15,16,False,-0.0673555654219046,1,False,163
6619,16,17,False,-0.1293228141865503,2,False,163
6620,17,18,cant_say,-0.0044630519219885,2,False,163
6621,18,19,False,-0.0772123681473812,1,False,163
6622,19,20,False,-0.0216960866847356,2,False,163
6623,20,21,False,-0.0055615601887549,4,False,163
6624,21,22,False,-0.0060522912527987,3,False,163
6625,22,23,cant_say,0.0022830059705785,4,True,163
